EKF: 
[LASER] Initializing x: 
0.312243
 0.58034
     5.5
     0.5
>> Accuracy | rmse_px -> 0.0932128  | rmse_py -> 0.088315   | rmse_vx -> 0.34671    | rmse_vy -> 0.425358  
>> Accuracy | rmse_px -> 0.0931923  | rmse_py -> 0.0882508  | rmse_vx -> 0.346707   | rmse_vy -> 0.424871  
>> Accuracy | rmse_px -> 0.0932333  | rmse_py -> 0.0881439  | rmse_vx -> 0.347091   | rmse_vy -> 0.424359  
>> Accuracy | rmse_px -> 0.0933018  | rmse_py -> 0.0880399  | rmse_vx -> 0.347492   | rmse_vy -> 0.423847  
>> Accuracy | rmse_px -> 0.0934212  | rmse_py -> 0.0879361  | rmse_vx -> 0.348217   | rmse_vy -> 0.423354  
>> Accuracy | rmse_px -> 0.0935142  | rmse_py -> 0.0878304  | rmse_vx -> 0.348027   | rmse_vy -> 0.422848  
>> Accuracy | rmse_px -> 0.0935868  | rmse_py -> 0.0878509  | rmse_vx -> 0.347949   | rmse_vy -> 0.422623  
>> Accuracy | rmse_px -> 0.0936986  | rmse_py -> 0.0879122  | rmse_vx -> 0.347752   | rmse_vy -> 0.422427  
>> Accuracy | rmse_px -> 0.0938484  | rmse_py -> 0.0878862  | rmse_vx -> 0.347788   | rmse_vy -> 0.422087  
>> Accuracy | rmse_px -> 0.0939642  | rmse_py -> 0.0878385  | rmse_vx -> 0.347563   | rmse_vy -> 0.421693  
>> Accuracy | rmse_px -> 0.0943483  | rmse_py -> 0.0877341  | rmse_vx -> 0.347826   | rmse_vy -> 0.421201  
>> Accuracy | rmse_px -> 0.0947043  | rmse_py -> 0.0876305  | rmse_vx -> 0.347773   | rmse_vy -> 0.420703  
>> Accuracy | rmse_px -> 0.094925   | rmse_py -> 0.0875333  | rmse_vx -> 0.347732   | rmse_vy -> 0.420284  
>> Accuracy | rmse_px -> 0.095045   | rmse_py -> 0.0874339  | rmse_vx -> 0.347625   | rmse_vy -> 0.419881  
>> Accuracy | rmse_px -> 0.0952829  | rmse_py -> 0.0873311  | rmse_vx -> 0.34783    | rmse_vy -> 0.41948   
>> Accuracy | rmse_px -> 0.0954342  | rmse_py -> 0.0872283  | rmse_vx -> 0.347671   | rmse_vy -> 0.419072  
>> Accuracy | rmse_px -> 0.0955277  | rmse_py -> 0.0871453  | rmse_vx -> 0.347562   | rmse_vy -> 0.418842  
>> Accuracy | rmse_px -> 0.0955426  | rmse_py -> 0.0870564  | rmse_vx -> 0.347156   | rmse_vy -> 0.418517  
>> Accuracy | rmse_px -> 0.0955032  | rmse_py -> 0.0869559  | rmse_vx -> 0.346765   | rmse_vy -> 0.418164  
>> Accuracy | rmse_px -> 0.0954454  | rmse_py -> 0.0868562  | rmse_vx -> 0.346381   | rmse_vy -> 0.417731  
>> Accuracy | rmse_px -> 0.0953861  | rmse_py -> 0.08678    | rmse_vx -> 0.345978   | rmse_vy -> 0.417275  
>> Accuracy | rmse_px -> 0.0953483  | rmse_py -> 0.0866867  | rmse_vx -> 0.345768   | rmse_vy -> 0.416952  
>> Accuracy | rmse_px -> 0.0953629  | rmse_py -> 0.086625   | rmse_vx -> 0.345775   | rmse_vy -> 0.416574  
>> Accuracy | rmse_px -> 0.0954249  | rmse_py -> 0.0865542  | rmse_vx -> 0.345737   | rmse_vy -> 0.416235  
>> Accuracy | rmse_px -> 0.0953793  | rmse_py -> 0.0864755  | rmse_vx -> 0.345567   | rmse_vy -> 0.416448  
>> Accuracy | rmse_px -> 0.0953005  | rmse_py -> 0.0863844  | rmse_vx -> 0.345235   | rmse_vy -> 0.416474  
>> Accuracy | rmse_px -> 0.0952051  | rmse_py -> 0.0863002  | rmse_vx -> 0.344933   | rmse_vy -> 0.416596  
>> Accuracy | rmse_px -> 0.0950958  | rmse_py -> 0.0862115  | rmse_vx -> 0.344549   | rmse_vy -> 0.416541  
>> Accuracy | rmse_px -> 0.0949952  | rmse_py -> 0.0861135  | rmse_vx -> 0.344173   | rmse_vy -> 0.416339  
>> Accuracy | rmse_px -> 0.0948913  | rmse_py -> 0.0860158  | rmse_vx -> 0.344036   | rmse_vy -> 0.416021  
>> Accuracy | rmse_px -> 0.094784   | rmse_py -> 0.0859198  | rmse_vx -> 0.343703   | rmse_vy -> 0.415727  
>> Accuracy | rmse_px -> 0.0946779  | rmse_py -> 0.0858399  | rmse_vx -> 0.343313   | rmse_vy -> 0.415786  
>> Accuracy | rmse_px -> 0.0945791  | rmse_py -> 0.0857481  | rmse_vx -> 0.342948   | rmse_vy -> 0.415775  
>> Accuracy | rmse_px -> 0.0944872  | rmse_py -> 0.0856616  | rmse_vx -> 0.342571   | rmse_vy -> 0.415764  
>> Accuracy | rmse_px -> 0.0944136  | rmse_py -> 0.0857255  | rmse_vx -> 0.34231    | rmse_vy -> 0.415308  
>> Accuracy | rmse_px -> 0.0943535  | rmse_py -> 0.0856994  | rmse_vx -> 0.342245   | rmse_vy -> 0.415028  
>> Accuracy | rmse_px -> 0.0944145  | rmse_py -> 0.0856412  | rmse_vx -> 0.342483   | rmse_vy -> 0.414874  
>> Accuracy | rmse_px -> 0.0943811  | rmse_py -> 0.0855661  | rmse_vx -> 0.342117   | rmse_vy -> 0.414643  
>> Accuracy | rmse_px -> 0.0943063  | rmse_py -> 0.085475   | rmse_vx -> 0.341745   | rmse_vy -> 0.414585  
>> Accuracy | rmse_px -> 0.0942523  | rmse_py -> 0.0853803  | rmse_vx -> 0.341461   | rmse_vy -> 0.414788  
>> Accuracy | rmse_px -> 0.0943055  | rmse_py -> 0.0852939  | rmse_vx -> 0.341406   | rmse_vy -> 0.414775  
>> Accuracy | rmse_px -> 0.0944231  | rmse_py -> 0.0852008  | rmse_vx -> 0.34146    | rmse_vy -> 0.41488   
>> Accuracy | rmse_px -> 0.0946388  | rmse_py -> 0.085153   | rmse_vx -> 0.341737   | rmse_vy -> 0.414739  
>> Accuracy | rmse_px -> 0.0947615  | rmse_py -> 0.0850717  | rmse_vx -> 0.341491   | rmse_vy -> 0.414636  
>> Accuracy | rmse_px -> 0.0947404  | rmse_py -> 0.0849916  | rmse_vx -> 0.341156   | rmse_vy -> 0.414606  
>> Accuracy | rmse_px -> 0.0947419  | rmse_py -> 0.084912   | rmse_vx -> 0.340793   | rmse_vy -> 0.414494  
>> Accuracy | rmse_px -> 0.0947129  | rmse_py -> 0.0848269  | rmse_vx -> 0.340429   | rmse_vy -> 0.414473  
>> Accuracy | rmse_px -> 0.0946278  | rmse_py -> 0.0847809  | rmse_vx -> 0.34023    | rmse_vy -> 0.414127  
>> Accuracy | rmse_px -> 0.0945308  | rmse_py -> 0.0846887  | rmse_vx -> 0.340205   | rmse_vy -> 0.414073  
>> Accuracy | rmse_px -> 0.0944512  | rmse_py -> 0.0846062  | rmse_vx -> 0.340002   | rmse_vy -> 0.414402  
>> Accuracy | rmse_px -> 0.0944028  | rmse_py -> 0.0845454  | rmse_vx -> 0.339795   | rmse_vy -> 0.414885  
>> Accuracy | rmse_px -> 0.0943953  | rmse_py -> 0.0845284  | rmse_vx -> 0.339752   | rmse_vy -> 0.415362  
>> Accuracy | rmse_px -> 0.0944262  | rmse_py -> 0.0846105  | rmse_vx -> 0.339679   | rmse_vy -> 0.416121  
>> Accuracy | rmse_px -> 0.0945295  | rmse_py -> 0.0847628  | rmse_vx -> 0.339769   | rmse_vy -> 0.416814  
>> Accuracy | rmse_px -> 0.0945709  | rmse_py -> 0.0849733  | rmse_vx -> 0.339629   | rmse_vy -> 0.417514  
>> Accuracy | rmse_px -> 0.0946883  | rmse_py -> 0.0853051  | rmse_vx -> 0.339722   | rmse_vy -> 0.418141  
>> Accuracy | rmse_px -> 0.0946716  | rmse_py -> 0.085356   | rmse_vx -> 0.33944    | rmse_vy -> 0.418138  
>> Accuracy | rmse_px -> 0.0946702  | rmse_py -> 0.0854626  | rmse_vx -> 0.339162   | rmse_vy -> 0.418216  
>> Accuracy | rmse_px -> 0.0945754  | rmse_py -> 0.085382   | rmse_vx -> 0.338815   | rmse_vy -> 0.417867  
>> Accuracy | rmse_px -> 0.0945681  | rmse_py -> 0.0853005  | rmse_vx -> 0.338733   | rmse_vy -> 0.417434  
>> Accuracy | rmse_px -> 0.0945607  | rmse_py -> 0.085217   | rmse_vx -> 0.338569   | rmse_vy -> 0.417016  
>> Accuracy | rmse_px -> 0.0945371  | rmse_py -> 0.085129   | rmse_vx -> 0.338215   | rmse_vy -> 0.416689  
>> Accuracy | rmse_px -> 0.0944578  | rmse_py -> 0.0851153  | rmse_vx -> 0.337892   | rmse_vy -> 0.416246  
>> Accuracy | rmse_px -> 0.0943973  | rmse_py -> 0.0851161  | rmse_vx -> 0.337533   | rmse_vy -> 0.415806  
>> Accuracy | rmse_px -> 0.094494   | rmse_py -> 0.0850659  | rmse_vx -> 0.337321   | rmse_vy -> 0.415756  
>> Accuracy | rmse_px -> 0.0946213  | rmse_py -> 0.0850772  | rmse_vx -> 0.337032   | rmse_vy -> 0.416007  
>> Accuracy | rmse_px -> 0.0946592  | rmse_py -> 0.0850111  | rmse_vx -> 0.336678   | rmse_vy -> 0.415935  
>> Accuracy | rmse_px -> 0.094752   | rmse_py -> 0.0849527  | rmse_vx -> 0.336398   | rmse_vy -> 0.415735  
>> Accuracy | rmse_px -> 0.0948249  | rmse_py -> 0.0850299  | rmse_vx -> 0.336108   | rmse_vy -> 0.415829  
>> Accuracy | rmse_px -> 0.0949664  | rmse_py -> 0.0852279  | rmse_vx -> 0.335883   | rmse_vy -> 0.416055  
>> Accuracy | rmse_px -> 0.0949621  | rmse_py -> 0.0852037  | rmse_vx -> 0.335532   | rmse_vy -> 0.415821  
>> Accuracy | rmse_px -> 0.0949703  | rmse_py -> 0.0852154  | rmse_vx -> 0.335182   | rmse_vy -> 0.415663  
>> Accuracy | rmse_px -> 0.0949412  | rmse_py -> 0.0853472  | rmse_vx -> 0.334836   | rmse_vy -> 0.415671  
>> Accuracy | rmse_px -> 0.0949839  | rmse_py -> 0.085522   | rmse_vx -> 0.334523   | rmse_vy -> 0.415607  
>> Accuracy | rmse_px -> 0.0949292  | rmse_py -> 0.0856438  | rmse_vx -> 0.334182   | rmse_vy -> 0.415424  
>> Accuracy | rmse_px -> 0.0949075  | rmse_py -> 0.0856097  | rmse_vx -> 0.334089   | rmse_vy -> 0.415064  
>> Accuracy | rmse_px -> 0.0949694  | rmse_py -> 0.0855253  | rmse_vx -> 0.334047   | rmse_vy -> 0.414759  
>> Accuracy | rmse_px -> 0.095042   | rmse_py -> 0.0854383  | rmse_vx -> 0.333914   | rmse_vy -> 0.414405  
>> Accuracy | rmse_px -> 0.0950194  | rmse_py -> 0.0853552  | rmse_vx -> 0.333617   | rmse_vy -> 0.414092  
>> Accuracy | rmse_px -> 0.0949838  | rmse_py -> 0.0852748  | rmse_vx -> 0.333288   | rmse_vy -> 0.413711  
>> Accuracy | rmse_px -> 0.094945   | rmse_py -> 0.0852505  | rmse_vx -> 0.332952   | rmse_vy -> 0.413436  
>> Accuracy | rmse_px -> 0.0948633  | rmse_py -> 0.0851811  | rmse_vx -> 0.332637   | rmse_vy -> 0.413028  
>> Accuracy | rmse_px -> 0.094782   | rmse_py -> 0.0851453  | rmse_vx -> 0.332311   | rmse_vy -> 0.412659  
>> Accuracy | rmse_px -> 0.0946904  | rmse_py -> 0.0850738  | rmse_vx -> 0.332002   | rmse_vy -> 0.412244  
>> Accuracy | rmse_px -> 0.0946033  | rmse_py -> 0.0850461  | rmse_vx -> 0.331673   | rmse_vy -> 0.411869  
>> Accuracy | rmse_px -> 0.0945075  | rmse_py -> 0.0849636  | rmse_vx -> 0.33137    | rmse_vy -> 0.411457  
>> Accuracy | rmse_px -> 0.0946033  | rmse_py -> 0.0849599  | rmse_vx -> 0.331706   | rmse_vy -> 0.411247  
>> Accuracy | rmse_px -> 0.0947208  | rmse_py -> 0.0849425  | rmse_vx -> 0.331946   | rmse_vy -> 0.410938  
>> Accuracy | rmse_px -> 0.0946296  | rmse_py -> 0.0848571  | rmse_vx -> 0.331618   | rmse_vy -> 0.410526  
>> Accuracy | rmse_px -> 0.0945359  | rmse_py -> 0.0847719  | rmse_vx -> 0.331293   | rmse_vy -> 0.410127  
>> Accuracy | rmse_px -> 0.0944417  | rmse_py -> 0.0846882  | rmse_vx -> 0.330961   | rmse_vy -> 0.409724 
